id,code,sheet,cx,cy,width,height
41528,014a,72,1600,3600,25,46
41529,014c,72,1800,3600,49,58
41530,014c,72,2000,3600,34,42
41531,014c,72,2200,3600,48,58
41532,014c,72,2400,3600,49,58
41533,014c,72,2600,3600,50,58
41534,014c,72,2800,3600,50,59
41535,014c,72,3000,3600,49,58
41536,014c,72,3200,3600,50,58
41537,014c,72,3400,3600,51,57
41538,014c,72,3600,3600,51,58
41539,014d,72,3800,3600,70,57
41540,014d,72,4000,3600,58,46
41541,014d,72,200,3800,58,45
41542,014d,72,400,3800,59,45
41543,014d,72,600,3800,58,45
41544,014d,72,800,3800,58,45
41545,014d,72,1000,3800,59,46
41546,014d,72,1200,3800,59,45
41547,014d,72,1400,3800,80,58
41548,014e,72,1600,3800,65,59
41549,014e,72,1800,3800,65,59
41550,014e,72,2000,3800,49,45
41551,014e,72,2200,3800,50,45
41552,014e,72,2400,3800,64,58
41553,014e,72,2600,3800,63,59
41554,014e,72,2800,3800,66,58
41555,014e,72,3000,3800,64,58
41556,014e,72,3200,3800,86,80
41557,014f,72,3400,3800,58,61
41558,014f,72,3600,3800,57,60
41559,014f,72,3800,3800,58,60
41560,014f,72,4000,3800,58,60
41561,0150,72,200,4000,42,56
41562,0150,72,400,4000,51,57
41563,0150,72,600,4000,46,58
41564,0150,72,800,4000,36,45
41565,0150,72,1000,4000,36,45
41566,0150,72,1200,4000,36,45
41567,0150,72,1400,4000,36,45
41568,0152,72,1600,4000,58,58
41569,0152,72,1800,4000,59,59
41570,0152,72,2000,4000,39,43
41571,0153,72,2200,4000,39,60
41572,0153,72,2400,4000,38,60
41573,0153,72,2600,4000,29,46
41574,0153,72,2800,4000,31,48
41575,0153,72,3000,4000,38,60
41576,0153,72,3200,4000,30,47
41577,0153,72,3400,4000,30,47
41578,0153,72,3600,4000,42,59
41579,0153,72,3800,4000,34,57
41580,0153,72,4000,4000,30,48
41581,0153,72,200,4200,37,59
41582,0153,72,400,4200,26,42
41583,0153,72,600,4200,38,61
41584,0153,72,800,4200,29,47
41585,0153,72,1000,4200,38,61
41586,0153,72,1200,4200,49,82
41587,0153,72,1400,4200,42,59
41588,0154,72,1600,4200,49,56
41589,0154,72,1800,4200,48,58
41590,0154,72,2000,4200,49,57
41591,0154,72,2200,4200,53,59
41592,0154,72,2400,4200,52,59
41593,0154,72,2600,4200,51,57
41594,0154,72,2800,4200,52,58
41595,0154,72,3000,4200,51,58
41596,0154,72,3200,4200,51,58
41597,0154,72,3400,4200,50,58
41598,0154,72,3600,4200,50,58
41599,0154,72,3800,4200,52,58
41600,0155,72,4000,4200,63,59
41601,0155,72,200,4400,43,42
41602,0156,72,400,4400,33,36
41603,0157,72,600,4400,74,59
41604,0157,72,800,4400,80,59
41605,0157,72,1000,4400,77,59
41606,0157,72,1200,4400,79,58
41607,0157,72,1400,4400,80,59
41608,015a,72,1600,4400,54,59
41609,0161,72,1800,4400,29,32
41610,0161,72,2000,4400,29,32
41611,0161,72,2200,4400,37,41
41612,0161,72,2400,4400,36,41
41613,0161,72,2600,4400,23,24
41614,0161,72,2800,4400,37,40
41615,0161,72,3000,4400,34,42
41616,0161,72,3200,4400,36,41
41617,0161,72,3400,4400,35,41
41618,0161,72,3600,4400,29,32
41619,0161,72,3800,4400,38,41
41620,0161,72,4000,4400,36,41
41621,0161,72,200,4600,38,40
41622,0161,72,400,4600,37,40
41623,0161,72,600,4600,37,41
41624,0161,72,800,4600,37,41
41625,0161,72,1000,4600,36,40
41626,0161,72,1200,4600,29,32
41627,0161,72,1400,4600,29,32
41628,0161,72,1600,4600,29,31
41629,0161,72,1800,4600,37,40
41630,0161,72,2000,4600,37,41
41631,0161,72,2200,4600,37,41
41632,0161,72,2400,4600,35,41
41633,0161,72,2600,4600,37,41
41634,0161,72,2800,4600,37,41
41635,0161,72,3000,4600,38,40
41636,0161,72,3200,4600,37,40
41637,0161,72,3400,4600,29,32
41638,0161,72,3600,4600,36,42
41639,0161,72,3800,4600,32,40
41640,0161,72,4000,4600,36,40
41641,0161,72,200,4800,37,41
41642,0162,72,400,4800,39,61
41643,0162,72,600,4800,32,47
41644,0162,72,800,4800,41,61
41645,0162,72,1000,4800,41,61
41646,0162,72,1200,4800,41,62
41647,0162,72,1400,4800,41,60
41648,0162,72,1600,4800,40,61
41649,0162,72,1800,4800,41,61
41650,0162,72,2000,4800,32,47
41651,0162,72,2200,4800,32,48
41652,0162,72,2400,4800,41,61
41653,0162,72,2600,4800,33,47
41654,0162,72,2800,4800,33,47
41655,0162,72,3000,4800,39,61
41656,0162,72,3200,4800,41,60
41657,0162,72,3400,4800,38,61
41658,0162,72,3600,4800,41,61
41659,0162,72,3800,4800,32,47
41660,0162,72,4000,4800,39,61
41661,0162,72,200,5000,41,61
41662,0162,72,400,5000,40,60
41663,0162,72,600,5000,41,61
41664,0162,72,800,5000,41,62
41665,0162,72,1000,5000,41,60
41666,0162,72,1200,5000,41,60
41667,0162,72,1400,5000,40,60
41668,0162,72,1600,5000,32,48
41669,0162,72,1800,5000,41,60
41670,0162,72,2000,5000,38,61
41671,0162,72,2200,5000,54,82
41672,0162,72,2400,5000,37,61
41673,0162,72,2600,5000,41,61
41674,0162,72,2800,5000,41,60
41675,0162,72,3000,5000,41,60
41676,0162,72,3200,5000,42,61
41677,0162,72,3400,5000,42,61
41678,0162,72,3600,5000,42,60
41679,0162,72,3800,5000,41,62
41680,0162,72,4000,5000,41,60
41681,0162,72,200,5200,42,61
41682,0162,72,400,5200,53,81
41683,0162,72,600,5200,41,61
41684,0162,72,800,5200,41,60
41685,0162,72,1000,5200,41,61
41686,0162,72,1200,5200,40,60
41687,0162,72,1400,5200,32,47
41688,0162,72,1600,5200,40,61
41689,0162,72,1800,5200,42,60
41690,0162,72,2000,5200,41,62
41691,0162,72,2200,5200,33,48
41692,0162,72,2400,5200,41,61
41693,0162,72,2600,5200,41,61
41694,0162,72,2800,5200,41,60
41695,0162,72,3000,5200,33,47
41696,0162,72,3200,5200,39,60
41697,0162,72,3400,5200,41,61
41698,0163,72,3600,5200,27,33
41699,0163,72,3800,5200,33,41
41700,0163,72,4000,5200,32,41
41701,0163,72,200,5400,33,41
41702,0163,72,400,5400,33,41
41703,0163,72,600,5400,27,32
41704,0163,72,800,5400,26,32
41705,0163,72,1000,5400,30,43
41706,0163,72,1200,5400,32,42
41707,0163,72,1400,5400,32,40
41708,0163,72,1600,5400,26,32
41709,0163,72,1800,5400,31,39
41710,0163,72,2000,5400,26,32
41711,0163,72,2200,5400,32,41
41712,0163,72,2400,5400,32,43
41713,0163,72,2600,5400,33,41
41714,0163,72,2800,5400,44,57
41715,0163,72,3000,5400,33,42
41716,0163,72,3200,5400,33,42
41717,0163,72,3400,5400,33,40
41718,0163,72,3600,5400,26,32
41719,0163,72,3800,5400,33,41
41720,0163,72,4000,5400,31,41
41721,0163,72,200,5600,33,41
41722,0163,72,400,5600,32,41
41723,0164,72,600,5600,41,61
41724,0164,72,800,5600,42,60
41725,0164,72,1000,5600,41,60
41726,0164,72,1200,5600,41,61
41727,0164,72,1400,5600,41,61
41728,0164,72,1600,5600,42,60
41729,0164,72,1800,5600,41,60
41730,0164,72,2000,5600,41,61
41731,0164,72,2200,5600,31,47
41732,0164,72,2400,5600,33,47
41733,0164,72,2600,5600,42,62
41734,0164,72,2800,5600,41,61
41735,0164,72,3000,5600,41,61
41736,0164,72,3200,5600,42,61
41737,0164,72,3400,5600,41,61
41738,0164,72,3600,5600,40,61
41739,0164,72,3800,5600,41,61
41740,0164,72,4000,5600,37,61
41741,0164,72,200,5800,41,60
41742,0164,72,400,5800,42,60
41743,0164,72,600,5800,37,61
41744,0164,72,800,5800,41,61
41745,0164,72,1000,5800,41,62
41746,0164,72,1200,5800,40,60
41747,0164,72,1400,5800,40,60
41748,0164,72,1600,5800,39,60
41749,0164,72,1800,5800,33,47
41750,0164,72,2000,5800,41,61
41751,0164,72,2200,5800,38,57
41752,0164,72,2400,5800,41,61
41753,0164,72,2600,5800,40,60
41754,0164,72,2800,5800,55,81
41755,0164,72,3000,5800,41,59
41756,0164,72,3200,5800,41,60
41757,0164,72,3400,5800,32,47
41758,0164,72,3600,5800,33,47
41759,0164,72,3800,5800,38,61
41760,0164,72,4000,5800,40,60
41761,0164,73,200,200,42,60
41762,0164,73,400,200,33,48
41763,0164,73,600,200,39,59
41764,0164,73,800,200,41,61
41765,0164,73,1000,200,40,61
41766,0164,73,1200,200,41,60
41767,0164,73,1400,200,38,61
41768,0164,73,1600,200,32,48
41769,0164,73,1800,200,41,61
41770,0164,73,2000,200,38,60
41771,0164,73,2200,200,41,61
41772,0164,73,2400,200,42,61
41773,0164,73,2600,200,41,61
41774,0165,73,2800,200,31,40
41775,0165,73,3000,200,34,40
41776,0165,73,3200,200,26,32
41777,0165,73,3400,200,26,32
41778,0165,73,3600,200,34,41
41779,0165,73,3800,200,26,32
41780,0165,73,4000,200,31,41
41781,0165,73,200,400,32,40
41782,0165,73,400,400,32,40
41783,0165,73,600,400,35,40
41784,0165,73,800,400,32,40
41785,0165,73,1000,400,33,41
41786,0165,73,1200,400,29,41
41787,0165,73,1400,400,31,40
41788,0165,73,1600,400,33,41
41789,0165,73,1800,400,25,32
41790,0165,73,2000,400,33,41
41791,0165,73,2200,400,33,40
41792,0165,73,2400,400,46,57
41793,0165,73,2600,400,32,41
41794,0165,73,2800,400,26,32
41795,0165,73,3000,400,26,32
41796,0165,73,3200,400,19,24
41797,0165,73,3400,400,33,40
41798,0165,73,3600,400,26,32
41799,0165,73,3800,400,34,40
41800,0165,73,4000,400,34,42
41801,0165,73,200,600,47,58
41802,0165,73,400,600,26,32
41803,0165,73,600,600,30,42
41804,0165,73,800,600,30,41
41805,0165,73,1000,600,34,41
41806,0165,73,1200,600,32,41
41807,0165,73,1400,600,33,40
41808,0165,73,1600,600,31,40
41809,0165,73,1800,600,31,40
41810,0165,73,2000,600,26,33
41811,0165,73,2200,600,32,41
41812,0166,73,2400,600,26,60
41813,0166,73,2600,600,43,83
41814,0166,73,2800,600,26,60
41815,0166,73,3000,600,27,59
41816,0166,73,3200,600,21,47
41817,0166,73,3400,600,27,60
41818,0166,73,3600,600,27,60
41819,0166,73,3800,600,27,60
41820,0166,73,4000,600,26,60
41821,0166,73,200,800,31,60
41822,0166,73,400,800,21,47
41823,0166,73,600,800,26,59
41824,0166,73,800,800,26,60
41825,0167,73,1000,800,38,58
41826,0167,73,1200,800,38,57
41827,0167,73,1400,800,35,59
41828,0167,73,1600,800,37,57
41829,0167,73,1800,800,36,57
41830,0167,73,2000,800,30,45
41831,0167,73,2200,800,36,58
41832,0167,73,2400,800,37,57
41833,0167,73,2600,800,38,57
41834,0167,73,2800,800,38,57
41835,0167,73,3000,800,37,57
41836,0167,73,3200,800,38,57
41837,0167,73,3400,800,38,58
41838,0167,73,3600,800,31,45
41839,0167,73,3800,800,38,57
41840,0167,73,4000,800,37,57
41841,0167,73,200,1000,38,57
41842,0167,73,400,1000,30,45
41843,0167,73,600,1000,37,56
41844,0167,73,800,1000,38,56
41845,0167,73,1000,1000,50,76
41846,0167,73,1200,1000,37,58
41847,0167,73,1400,1000,38,57
41848,0167,73,1600,1000,37,56
41849,0168,73,1800,1000,43,60
41850,0168,73,2000,1000,42,61
41851,0168,73,2200,1000,41,60
41852,0168,73,2400,1000,41,61
41853,0168,73,2600,1000,41,59
41854,0168,73,2800,1000,42,60
41855,0168,73,3000,1000,42,61
41856,0168,73,3200,1000,41,61
41857,0168,73,3400,1000,41,60
41858,0168,73,3600,1000,42,60
41859,0168,73,3800,1000,40,59
41860,0168,73,4000,1000,41,61
41861,0168,73,200,1200,42,60
41862,0168,73,400,1200,41,60
41863,0168,73,600,1200,42,60
41864,0168,73,800,1200,41,61
41865,0168,73,1000,1200,41,60
41866,0168,73,1200,1200,38,60
41867,0168,73,1400,1200,41,60
41868,0168,73,1600,1200,41,60
41869,0168,73,1800,1200,32,47
41870,0168,73,2000,1200,40,59
41871,0168,73,2200,1200,41,60
41872,0168,73,2400,1200,32,46
41873,0168,73,2600,1200,42,61
41874,0168,73,2800,1200,32,48
41875,0168,73,3000,1200,41,61
41876,0168,73,3200,1200,42,59
41877,0168,73,3400,1200,59,81
41878,0168,73,3600,1200,38,60
41879,0168,73,3800,1200,41,59
41880,0168,73,4000,1200,42,61
41881,0168,73,200,1400,42,60
41882,0168,73,400,1400,42,59
41883,0168,73,600,1400,39,60
41884,0168,73,800,1400,42,60
41885,0168,73,1000,1400,40,58
41886,0168,73,1200,1400,41,60
41887,0168,73,1400,1400,42,61
41888,0168,73,1600,1400,42,61
41889,0168,73,1800,1400,38,60
41890,0168,73,2000,1400,31,47
41891,0168,73,2200,1400,42,59
41892,0168,73,2400,1400,41,60
41893,0168,73,2600,1400,40,59
41894,0168,73,2800,1400,41,60
41895,0168,73,3000,1400,41,59
41896,0168,73,3200,1400,42,60
41897,0168,73,3400,1400,41,60
41898,0168,73,3600,1400,40,60
41899,0168,73,3800,1400,41,60
41900,0168,73,4000,1400,32,47
41901,0168,73,200,1600,32,46
41902,0168,73,400,1600,42,61
41903,0168,73,600,1600,24,37
41904,0168,73,800,1600,41,61
41905,0168,73,1000,1600,39,60
41906,0168,73,1200,1600,41,61
41907,0168,73,1400,1600,41,60
41908,0168,73,1600,1600,38,61
41909,0168,73,1800,1600,32,47
41910,0168,73,2000,1600,41,60
41911,0168,73,2200,1600,32,46
41912,0168,73,2400,1600,31,47
41913,0168,73,2600,1600,33,47
41914,0168,73,2800,1600,38,61
41915,0168,73,3000,1600,41,60
41916,0168,73,3200,1600,41,60
41917,0168,73,3400,1600,42,61
41918,0168,73,3600,1600,41,60
41919,0168,73,3800,1600,41,60
41920,0168,73,4000,1600,41,60
41921,0168,73,200,1800,32,47
41922,0168,73,400,1800,42,60
41923,0168,73,600,1800,41,60
41924,0168,73,800,1800,42,59
41925,0168,73,1000,1800,41,60
41926,0168,73,1200,1800,42,60
41927,0168,73,1400,1800,41,60
41928,0168,73,1600,1800,40,59
41929,0168,73,1800,1800,42,60
41930,0168,73,2000,1800,41,60
41931,0168,73,2200,1800,38,60
41932,0168,73,2400,1800,42,60
41933,0168,73,2600,1800,41,60
41934,0168,73,2800,1800,42,60
41935,0168,73,3000,1800,41,60
41936,0168,73,3200,1800,41,59
41937,0168,73,3400,1800,42,60
41938,0168,73,3600,1800,38,60
41939,0168,73,3800,1800,37,60
41940,0168,73,4000,1800,42,60
41941,0168,73,200,2000,40,59
41942,0168,73,400,2000,40,59
41943,0168,73,600,2000,43,60
41944,0168,73,800,2000,37,60
41945,0168,73,1000,2000,42,60
41946,0168,73,1200,2000,32,46
41947,0168,73,1400,2000,40,59
41948,0168,73,1600,2000,42,59
41949,0168,73,1800,2000,32,46
41950,0168,73,2000,2000,32,47
41951,0168,73,2200,2000,33,48
41952,0168,73,2400,2000,41,60
41953,0168,73,2600,2000,40,60
41954,0168,73,2800,2000,42,60
41955,0169,73,3000,2000,18,60
41956,0169,73,3200,2000,17,61
41957,0169,73,3400,2000,18,60
41958,0169,73,3600,2000,18,61
41959,0169,73,3800,2000,16,60
41960,0169,73,4000,2000,18,59
41961,0169,73,200,2200,18,60
41962,0169,73,400,2200,19,61
41963,0169,73,600,2200,18,59
41964,0169,73,800,2200,18,59
41965,0169,73,1000,2200,18,59
41966,0169,73,1200,2200,18,60
41967,0169,73,1400,2200,18,60
41968,0169,73,1600,2200,18,60
41969,0169,73,1800,2200,17,60
41970,0169,73,2000,2200,18,60
41971,0169,73,2200,2200,19,60
41972,0169,73,2400,2200,14,47
41973,0169,73,2600,2200,13,46
41974,0169,73,2800,2200,14,46
41975,0169,73,3000,2200,14,47
41976,0169,73,3200,2200,18,60
41977,0169,73,3400,2200,18,59
41978,0169,73,3600,2200,25,80
41979,0169,73,3800,2200,18,60
41980,0169,73,4000,2200,18,60
41981,0169,73,200,2400,18,60
41982,0169,73,400,2400,18,60
41983,0169,73,600,2400,19,60
41984,0169,73,800,2400,18,59
41985,0169,73,1000,2400,13,46
41986,0169,73,1200,2400,18,60
41987,0169,73,1400,2400,14,47
41988,0169,73,1600,2400,18,59
41989,0169,73,1800,2400,19,61
41990,0169,73,2000,2400,18,60
41991,0169,73,2200,2400,18,60
41992,0169,73,2400,2400,19,59
41993,0169,73,2600,2400,19,60
41994,0169,73,2800,2400,18,60
41995,0169,73,3000,2400,18,59
41996,0169,73,3200,2400,13,46
41997,0169,73,3400,2400,19,60
41998,0169,73,3600,2400,18,60
41999,0169,73,3800,2400,14,47
42000,0169,73,4000,2400,19,60
42001,0169,73,200,2600,19,60
42002,0169,73,400,2600,14,47
42003,0169,73,600,2600,18,59
42004,0169,73,800,2600,18,59
42005,0169,73,1000,2600,13,47
42006,0169,73,1200,2600,19,60
42007,0169,73,1400,2600,19,60
42008,0169,73,1600,2600,19,60
42009,0169,73,1800,2600,14,46
42010,0169,73,2000,2600,18,60
42011,0169,73,2200,2600,20,60
42012,0169,73,2400,2600,14,47
42013,0169,73,2600,2600,19,60
42014,0169,73,2800,2600,19,60
42015,0169,73,3000,2600,19,60
42016,0169,73,3200,2600,17,59
42017,0169,73,3400,2600,19,60
42018,0169,73,3600,2600,18,60
42019,0169,73,3800,2600,18,60
42020,0169,73,4000,2600,19,60
42021,0169,73,200,2800,17,61
42022,0169,73,400,2800,18,59
42023,0169,73,600,2800,19,60
42024,0169,73,800,2800,19,60
42025,0169,73,1000,2800,18,58
42026,0169,73,1200,2800,18,60
42027,0169,73,1400,2800,18,60
42028,0169,73,1600,2800,18,60
42029,0169,73,1800,2800,19,59
42030,0169,73,2000,2800,18,60
42031,0169,73,2200,2800,10,36
42032,0169,73,2400,2800,19,61
42033,0169,73,2600,2800,18,60
42034,0169,73,2800,2800,19,60
42035,0169,73,3000,2800,19,60
42036,0169,73,3200,2800,19,60
42037,0169,73,3400,2800,19,61
42038,0169,73,3600,2800,17,60
42039,0169,73,3800,2800,19,60
42040,016a,73,4000,2800,22,77
42041,016b,73,200,3000,42,60
42042,016b,73,400,3000,42,60
42043,016b,73,600,3000,41,60
42044,016b,73,800,3000,42,60
42045,016b,73,1000,3000,42,60
42046,016b,73,1200,3000,41,59
42047,016b,73,1400,3000,42,60
42048,016b,73,1600,3000,40,59
42049,016b,73,1800,3000,41,59
42050,016b,73,2000,3000,41,60
42051,016b,73,2200,3000,41,60
42052,016b,73,2400,3000,41,59
42053,016b,73,2600,3000,41,60
42054,016c,73,2800,3000,17,59
42055,016c,73,3000,3000,17,59
42056,016c,73,3200,3000,10,36
42057,016c,73,3400,3000,17,59
42058,016c,73,3600,3000,17,59
42059,016c,73,3800,3000,18,60
42060,016c,73,4000,3000,16,59
42061,016c,73,200,3200,18,60
42062,016c,73,400,3200,19,60
42063,016c,73,600,3200,17,60
42064,016c,73,800,3200,17,60
42065,016c,73,1000,3200,20,61
42066,016c,73,1200,3200,19,60
42067,016c,73,1400,3200,17,59
42068,016c,73,1600,3200,19,60
42069,016c,73,1800,3200,18,60
42070,016c,73,2000,3200,18,60
42071,016c,73,2200,3200,17,60
42072,016c,73,2400,3200,18,60
42073,016c,73,2600,3200,19,61
42074,016c,73,2800,3200,18,60
42075,016c,73,3000,3200,19,60
42076,016c,73,3200,3200,18,59
42077,016c,73,3400,3200,18,61
42078,016c,73,3600,3200,17,59
42079,016c,73,3800,3200,19,61
42080,016c,73,4000,3200,18,60
42081,016c,73,200,3400,18,60
42082,016c,73,400,3400,19,60
42083,016c,73,600,3400,19,59
42084,016c,73,800,3400,19,60
42085,016c,73,1000,3400,16,59
42086,016c,73,1200,3400,17,61
42087,016c,73,1400,3400,17,59
42088,016c,73,1600,3400,13,47
42089,016c,73,1800,3400,19,60
42090,016c,73,2000,3400,18,60
42091,016c,73,2200,3400,17,59
42092,016c,73,2400,3400,18,60
42093,016c,73,2600,3400,18,60
42094,016c,73,2800,3400,18,60
42095,016c,73,3000,3400,17,60
42096,016c,73,3200,3400,18,59
42097,016c,73,3400,3400,18,60
42098,016c,73,3600,3400,13,47
42099,016c,73,3800,3400,25,80
42100,016c,73,4000,3400,18,60
42101,016c,73,200,3600,18,59
42102,016c,73,400,3600,13,46
42103,016c,73,600,3600,16,60
42104,016c,73,800,3600,18,60
42105,016c,73,1000,3600,18,58
42106,016c,73,1200,3600,18,59
42107,016c,73,1400,3600,18,60
42108,016c,73,1600,3600,18,60
42109,016c,73,1800,3600,19,60
42110,016c,73,2000,3600,18,59
42111,016c,73,2200,3600,17,60
42112,016c,73,2400,3600,17,59
42113,016c,73,2600,3600,18,60
42114,016c,73,2800,3600,18,59
42115,016c,73,3000,3600,13,48
42116,016c,73,3200,3600,17,60
42117,016c,73,3400,3600,18,60
42118,016c,73,3600,3600,17,60
42119,016c,73,3800,3600,14,46
42120,016c,73,4000,3600,19,60
42121,016c,73,200,3800,18,59
42122,016c,73,400,3800,19,60
42123,016c,73,600,3800,16,59
42124,016c,73,800,3800,19,60
42125,016c,73,1000,3800,14,47
42126,016c,73,1200,3800,18,61
42127,016c,73,1400,3800,17,59
42128,016c,73,1600,3800,17,61
42129,016c,73,1800,3800,17,60
42130,016c,73,2000,3800,18,60
42131,016c,73,2200,3800,18,59
42132,016c,73,2400,3800,18,60
42133,016c,73,2600,3800,19,60
42134,016c,73,2800,3800,17,60
42135,016c,73,3000,3800,18,60
42136,016c,73,3200,3800,17,58
42137,016d,73,3400,3800,67,41
42138,016d,73,3600,3800,65,40
42139,016d,73,3800,3800,65,41
42140,016d,73,4000,3800,65,41
42141,016d,73,200,4000,67,41
42142,016d,73,400,4000,65,39
42143,016d,73,600,4000,66,40
42144,016d,73,800,4000,65,41
42145,016d,73,1000,4000,65,40
42146,016d,73,1200,4000,64,40
42147,016d,73,1400,4000,65,41
42148,016d,73,1600,4000,65,40
42149,016d,73,1800,4000,63,40
42150,016d,73,2000,4000,65,40
42151,016d,73,2200,4000,61,39
42152,016d,73,2400,4000,65,40
42153,016d,73,2600,4000,65,39
42154,016d,73,2800,4000,65,40
42155,016d,73,3000,4000,63,40
42156,016d,73,3200,4000,66,41
42157,016d,73,3400,4000,65,39
42158,016d,73,3600,4000,64,40
42159,016d,73,3800,4000,65,40
42160,016d,73,4000,4000,65,40
42161,016d,73,200,4200,65,40
42162,016d,73,400,4200,62,40
42163,016d,73,600,4200,38,25
42164,016d,73,800,4200,50,31
42165,016d,73,1000,4200,65,40
42166,016d,73,1200,4200,66,40
42167,016d,73,1400,4200,65,40
42168,016d,73,1600,4200,65,40
42169,016d,73,1800,4200,65,40
42170,016e,73,2000,4200,41,40
42171,016e,73,2200,4200,41,40
42172,016e,73,2400,4200,41,39
42173,016e,73,2600,4200,41,39
42174,016e,73,2800,4200,41,39
42175,016e,73,3000,4200,41,39
42176,016e,73,3200,4200,39,40
42177,016e,73,3400,4200,40,39
42178,016e,73,3600,4200,41,40
42179,016e,73,3800,4200,41,40
42180,016e,73,4000,4200,38,40
42181,016e,73,200,4400,39,40
42182,016e,73,400,4400,43,40
42183,016e,73,600,4400,39,40
42184,016e,73,800,4400,41,40
42185,016e,73,1000,4400,42,39
42186,016e,73,1200,4400,42,39
42187,016e,73,1400,4400,40,41
42188,016e,73,1600,4400,42,40
42189,016e,73,1800,4400,41,40
42190,016e,73,2000,4400,42,40
42191,016e,73,2200,4400,41,40
42192,016e,73,2400,4400,40,40
42193,016e,73,2600,4400,41,39
42194,016e,73,2800,4400,42,40
42195,016e,73,3000,4400,42,40
42196,016e,73,3200,4400,41,41
42197,016e,73,3400,4400,41,40
42198,016e,73,3600,4400,37,40
42199,016e,73,3800,4400,31,32
42200,016e,73,4000,4400,43,40
42201,016e,73,200,4600,40,40
42202,016e,73,400,4600,42,39
42203,016e,73,600,4600,38,39
42204,016e,73,800,4600,42,40
42205,016e,73,1000,4600,43,41
42206,016e,73,1200,4600,41,40
42207,016e,73,1400,4600,40,39
42208,016e,73,1600,4600,39,41
42209,016e,73,1800,4600,42,40
42210,016e,73,2000,4600,41,40
42211,016e,73,2200,4600,33,32
42212,016e,73,2400,4600,41,39
42213,016e,73,2600,4600,42,40
42214,016e,73,2800,4600,42,40
42215,016e,73,3000,4600,42,40
42216,016e,73,3200,4600,43,40
42217,016e,73,3400,4600,41,40
42218,016e,73,3600,4600,41,39
42219,016e,73,3800,4600,41,40
42220,016e,73,4000,4600,42,41
42221,016e,73,200,4800,42,41
42222,016e,73,400,4800,40,39
42223,016e,73,600,4800,42,41
42224,016e,73,800,4800,41,41
42225,016e,73,1000,4800,41,40
42226,016e,73,1200,4800,42,40
42227,016e,73,1400,4800,42,40
42228,016e,73,1600,4800,23,24
42229,016e,73,1800,4800,41,40
42230,016e,73,2000,4800,40,39
42231,016e,73,2200,4800,41,41
42232,016e,73,2400,4800,42,40
42233,016e,73,2600,4800,42,40
42234,016e,73,2800,4800,42,40
42235,016e,73,3000,4800,41,40
42236,016e,73,3200,4800,38,39
42237,016e,73,3400,4800,41,40
42238,016e,73,3600,4800,41,40
42239,016e,73,3800,4800,24,24
42240,016e,73,4000,4800,38,40
42241,016e,73,200,5000,41,40
42242,016e,73,400,5000,41,39
42243,016e,73,600,5000,32,32
42244,016e,73,800,5000,41,40
42245,016e,73,1000,5000,42,40
42246,016e,73,1200,5000,32,31
42247,016e,73,1400,5000,42,40
42248,016e,73,1600,5000,41,40
42249,016f,73,1800,5000,24,25
42250,016f,73,2000,5000,39,41
42251,016f,73,2200,5000,39,41
42252,016f,73,2400,5000,51,58
42253,016f,73,2600,5000,37,41
42254,016f,73,2800,5000,36,40
